node_id,betweenness,pagerank,network_community_id,semantic_cluster_id,top_keywords,neighbor_consistency
Jaghatai Khan,0.014239198073971188,0.005310371394694161,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5071256756782532
Ajak Khan,0.0,0.00018052300713643153,17,9,"khan, huron, sabbat, telomane, sek",0.48964548110961914
Jangsai Khan,0.0003927297781615059,0.0005807981909043227,17,5,"honfler, custodes, denial, magron, loyalists",0.4744424819946289
Ak'sor,0.0,5.7403167991312944e-05,5,10,"style, khan, sarro, salamanders, kor",0.5921444892883301
Hazon Dak'ir,0.00037207937120991593,0.0004108239050161771,5,10,"style, khan, sarro, salamanders, kor",0.539245069026947
Akanabekh,9.582096045181499e-08,7.367261490919376e-05,25,1,"necromunda, helmawr, kal, gerontius, haera",0.4041045010089874
Thanatos (Reiver Sergeant),0.0,0.00010268840980433049,25,3,"rafen, arkio, baal, sanguinius, mephiston",
Trazyn,0.003857097894271366,0.000260293419153782,25,0,"heht, phoenix, yriel, craftworld, iyanden",0.41105911135673523
Dzukar,0.0,9.45536863453901e-05,25,10,"style, khan, sarro, salamanders, kor",
Akeris,0.0,9.987660703150726e-05,8,2,"templars, sigismund, sabbat, saint, creed",0.7687381505966187
Cotea,0.0,9.987660703150726e-05,8,2,"templars, sigismund, sabbat, saint, creed",0.7691458463668823
Akhorath Zeid,4.154071837890205e-05,0.00015633798735105418,29,9,"khan, huron, sabbat, telomane, sek",0.4075712561607361
Typhus,0.009856957241827608,0.0035552966170474916,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5215842723846436
Morvenn Vahl,0.0010734165336841813,0.0008087023114842352,29,14,"sisters, sororitas, aleya, adepta, saint",0.4571058452129364
Belisarius Cawl,0.01254261865144892,0.004839859396429832,20,6,"fulgrim, perturabo, dorn, m30, curze",0.469959557056427
Alactus,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5197253823280334
Simeon,0.0004001004203665535,0.00011280273789517268,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5960756540298462
Rafen,0.0025243764201253716,0.0008598809064171854,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5490586757659912
Arkio,0.0012064781127289058,0.00058597018879948,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5602512359619141
Koris,0.0006028276959530809,0.00017475321887064935,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.46198561787605286
Alajos,0.0008589675404698212,0.0002423746865729921,4,11,"luther, astelan, lion, caliban, jonson",0.47574859857559204
Merir Astelan,0.0005720393082689076,9.857981246086343e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5461070537567139
Corswain,0.0025154205514202038,0.001060181061358774,4,6,"fulgrim, perturabo, dorn, m30, curze",0.4241780638694763
Leman Russ (Primarch),0.017194771485565773,0.006309332270203532,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6086289882659912
Konrad Curze,0.012202399465086578,0.004939452631318934,4,6,"fulgrim, perturabo, dorn, m30, curze",0.49086302518844604
Alaric,0.0005724510385966919,0.0007178750667996995,28,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6003840565681458
Ghargatuloth,0.0002778780559522558,0.0004873888735224382,28,0,"heht, phoenix, yriel, craftworld, iyanden",0.4215644896030426
Mandulis,6.490960673254959e-06,0.0002673723066367994,28,9,"khan, huron, sabbat, telomane, sek",0.6546183228492737
Nyxos,0.0011304810097140844,0.0003808115737559646,28,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5449938178062439
Gholic Ren-Sar Valinov,1.3796380787864414e-05,0.0002729964585324943,28,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.45486390590667725
Saphentis,0.0,0.0002335420323388698,28,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5568574666976929
Antigonus,6.136280739812561e-05,0.00025941673700618134,28,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4827618896961212
Alaric Tayber,6.388064030120999e-08,8.763244003719557e-05,29,15,"cain, cadian, armageddon, drinkers, yarrick",0.5461050868034363
Ciaphas Cain,0.002021550876402784,0.0015524389095111916,29,6,"fulgrim, perturabo, dorn, m30, curze",0.4415835440158844
Felicia Tayber,5.587409584788312e-05,0.00010664709918933911,29,14,"sisters, sororitas, aleya, adepta, saint",0.5902199149131775
Ferik Jurgen,7.678510514590956e-05,0.0005388361185678068,29,8,"honsou, meduson, clan, warsmith, cain",0.5140388607978821
Alastor Rushal,2.2992406653508873e-05,6.960525317972356e-05,7,9,"khan, huron, sabbat, telomane, sek",0.3972299098968506
Alatros,0.0,0.00010085784267767285,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5800121426582336
Raldoron,0.007204296253940932,0.0012468070089557296,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5279003381729126
Azkaellon,0.004074132852255675,0.0012770104701559446,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.4890335202217102
Alberein,0.0,6.91653801632672e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6880261301994324
Asmodeus,2.57520707824053e-06,0.00014031288197097438,4,9,"khan, huron, sabbat, telomane, sek",0.48600661754608154
Nemiel,0.00012515697243951356,0.0005878217942428228,4,11,"luther, astelan, lion, caliban, jonson",0.5475990176200867
Hasfael,0.0,6.91653801632672e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6801792979240417
Albinus,2.0326677708855792e-05,0.00011909242965728672,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5849496126174927
Gaius Rhacelus,0.00026790882267656725,0.00021926609140665934,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.6237085461616516
Mephiston,0.005930076978470376,0.0015813176757052104,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.4911225736141205
Baal (Chaos Sorcerer),0.0,0.003564878846634069,2,10,"style, khan, sarro, salamanders, kor",
Dante,0.008278748239523025,0.004534952625432894,2,6,"fulgrim, perturabo, dorn, m30, curze",0.5306697487831116
Alcetas Castael,1.9164192090362999e-07,0.00023806629120811287,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.456387996673584
Zaxos,0.0,0.0001833561197222338,2,5,"honfler, custodes, denial, magron, loyalists",0.5974521636962891
Alcuin,0.0,5.7403167991312944e-05,16,9,"khan, huron, sabbat, telomane, sek",0.45269447565078735
Trajann Valoris,0.001404841682919038,0.0011493483532294577,16,6,"fulgrim, perturabo, dorn, m30, curze",0.5332012176513672
Valerian (Black Templars),0.0005358308108465495,0.00048560781457006243,16,2,"templars, sigismund, sabbat, saint, creed",0.8316216468811035
Aldana Agathe,0.00048794959593520646,0.0003001983488091369,17,14,"sisters, sororitas, aleya, adepta, saint",0.4652079939842224
Katerina Moriana,0.00034135116847606225,0.00022622532761315092,17,14,"sisters, sororitas, aleya, adepta, saint",0.4895983636379242
Ollanius Pius,0.00013127074239094593,0.00029890350863374173,17,2,"templars, sigismund, sabbat, saint, creed",0.3472035825252533
Aldo Dercius,3.4408435798606295e-07,0.0004276535864122395,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5523657202720642
Draker Flense,2.5296768126725203e-06,0.0004166877471822144,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6325854659080505
Ibram Gaunt,0.027731102230248102,0.005427411224766238,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5056425333023071
Delane Oktar,2.156702738651762e-05,0.00043212275351671236,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.4358537197113037
Slaydo,0.001904817746853005,0.003317509882956764,3,2,"templars, sigismund, sabbat, saint, creed",0.621805727481842
Aldrad,0.0,5.7403167991312944e-05,30,2,"templars, sigismund, sabbat, saint, creed",0.6315293312072754
Jarran Kell,0.0,0.0002684143823420063,30,2,"templars, sigismund, sabbat, saint, creed",0.7931395769119263
Ursarkar E. Creed,0.006446691909467612,0.0018743074696456522,30,2,"templars, sigismund, sabbat, saint, creed",0.5439064502716064
Aldred,0.0,9.987660703150726e-05,30,2,"templars, sigismund, sabbat, saint, creed",0.48766010999679565
Vileheart Soulpyre,0.0,9.987660703150726e-05,30,10,"style, khan, sarro, salamanders, kor",0.4949090778827667
Aldrik Voldus,0.0009358346709729926,0.0002457887209803078,4,6,"fulgrim, perturabo, dorn, m30, curze",0.6021252870559692
Valdar Aurikon,0.0,7.834327972528415e-05,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.4913439452648163
Kaldor Draigo,0.00234635293794767,0.0009644326034950646,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.5063714385032654
Doriam Narathem,0.0,7.834327972528415e-05,4,9,"khan, huron, sabbat, telomane, sek",0.735835075378418
Ezekyle Abaddon,0.01845831400395993,0.0026918967155684773,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5269165635108948
Rothwyr Morvans,0.0016972523655888094,0.0006763606940136119,4,9,"khan, huron, sabbat, telomane, sek",0.4739507734775543
Arvann Stern,0.0013939913928379274,0.0004247876690521191,4,6,"fulgrim, perturabo, dorn, m30, curze",0.5872138142585754
Aleckto Kirhane,0.0,5.7403167991312944e-05,5,15,"cain, cadian, armageddon, drinkers, yarrick",0.32032033801078796
Xiaphas Jurr,0.00047352692444547676,0.00016706522895892174,5,5,"honfler, custodes, denial, magron, loyalists",0.473525732755661
Alef,0.0,9.987660703150726e-05,3,10,"style, khan, sarro, salamanders, kor",0.6297598481178284
Jaharn,0.0,9.987660703150726e-05,3,10,"style, khan, sarro, salamanders, kor",0.6010615229606628
Lilith Abfequarn,0.008062850923116482,0.0004722178005001833,3,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.37264785170555115
Aleksa,0.0,0.00021546554471360462,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.3997614085674286
Yoncy Kolea,3.1940320150604995e-08,0.0007962879998023231,3,1,"necromunda, helmawr, kal, gerontius, haera",0.5911442041397095
Tona Criid,0.0002682315193192554,0.0008009524289396466,3,1,"necromunda, helmawr, kal, gerontius, haera",0.4296966791152954
Alem Mahat,0.0,5.7403167991312944e-05,29,15,"cain, cadian, armageddon, drinkers, yarrick",0.44492727518081665
Tomas Beije,8.74453589713532e-06,0.00015445907032161997,29,15,"cain, cadian, armageddon, drinkers, yarrick",0.5291798710823059
Emeli Duboir,7.875674070901612e-06,0.00031940419632062606,29,9,"khan, huron, sabbat, telomane, sek",0.44411399960517883
Living Saint,0.012860625756202476,0.004436349389521701,29,2,"templars, sigismund, sabbat, saint, creed",0.4947528839111328
Aleph,0.0,0.00020632410961731408,31,5,"honfler, custodes, denial, magron, loyalists",0.8488907814025879
Scaevolla,0.0005314230466657659,0.00037602901874802955,31,5,"honfler, custodes, denial, magron, loyalists",0.5573498606681824
Alexei Lev Tieron,0.0010468262902889286,0.00017982717406426905,16,5,"honfler, custodes, denial, magron, loyalists",0.6008080840110779
Anna-Murza Jek,0.0008020062011676529,0.00015427227536894155,16,5,"honfler, custodes, denial, magron, loyalists",0.49391695857048035
Alexian,0.0,5.7403167991312944e-05,19,10,"style, khan, sarro, salamanders, kor",0.47905147075653076
Davian Thule,0.002881642008506979,0.0006344705641023709,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.5510441660881042
Aramus,0.0030070308357196427,0.0008929633944957718,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.5350301861763
Rogal Dorn,0.046518845787555024,0.010831462623409904,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5681100487709045
Sigismund,0.008338077704081508,0.003023913963274734,17,2,"templars, sigismund, sabbat, saint, creed",0.5088919997215271
Euphrati Keeler,0.009422389092156484,0.0035341967827243626,17,6,"fulgrim, perturabo, dorn, m30, curze",0.455289363861084
Amandus Tyr,5.116213971749065e-05,0.00018133092675544176,0,6,"fulgrim, perturabo, dorn, m30, curze",0.6076063513755798
Phratus Auguston,0.0002721564234110736,0.00040405958631147,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5473371148109436
Alexis XXII,4.5629028786578565e-08,0.00012983873891016267,25,14,"sisters, sororitas, aleya, adepta, saint",0.3162190616130829
Alice Hallowette,0.0,0.0002061033689854223,18,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4657018184661865
Emora Brahms,1.1817918455723849e-06,0.000525785332674087,18,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5546979308128357
Grendyl,0.000979433947258227,0.0013053118399128506,18,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.44784295558929443
Alicia Dominica,0.0026936587814721104,0.001581287362346697,25,14,"sisters, sororitas, aleya, adepta, saint",0.5224941968917847
Goge Vandire,0.004207316373665086,0.0021213228335093337,25,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4980502426624298
Longinus (Sergeant),0.0,0.0005595743407961344,29,10,"style, khan, sarro, salamanders, kor",
Silvana,0.0003788307936124366,0.00025407407378521445,25,14,"sisters, sororitas, aleya, adepta, saint",0.5703866481781006
Lucia,5.201709281669958e-08,0.00025407407378521445,25,14,"sisters, sororitas, aleya, adepta, saint",0.7037561535835266
Mina,0.00026758413867428415,0.00043184992271502233,25,14,"sisters, sororitas, aleya, adepta, saint",0.6329139471054077
Arabella,0.00010983906636647203,0.0003805870303699326,25,14,"sisters, sororitas, aleya, adepta, saint",0.5143086314201355
Alicia Kar Manticos,0.0,5.7403167991312944e-05,32,14,"sisters, sororitas, aleya, adepta, saint",0.5438684821128845
Luk Kar Chimaeros,0.0,0.00024283639001787592,32,0,"heht, phoenix, yriel, craftworld, iyanden",0.6221930384635925
Danial Tan Draconis,7.665676836145199e-07,0.0010059331598449343,32,1,"necromunda, helmawr, kal, gerontius, haera",0.8843621611595154
Jennika Tan Draconis,2.587165932199005e-06,0.000818891983483026,32,14,"sisters, sororitas, aleya, adepta, saint",0.7010357975959778
Alizebeth Bequin,0.0033438027026340277,0.0007173324230873029,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5316451191902161
Gregor Eisenhorn,0.008148073775734304,0.002858168300973809,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5013338327407837
Murdin Eyclone,8.611637869509189e-05,0.00042765715850856957,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5156024098396301
Godwyn Fischig,0.0007156660304244712,0.000524867496449226,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.47348272800445557
Gideon Ravenor,0.011758074669491143,0.0011687321757209502,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5665738582611084
Cherubael,0.0009504868803356925,0.0014001746580060137,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.46349772810935974
Constantin Valdor,0.017389719941586813,0.004152086110626046,17,6,"fulgrim, perturabo, dorn, m30, curze",0.4735693037509918
Alloken,0.0,0.0003178209109197786,4,11,"luther, astelan, lion, caliban, jonson",0.6794003844261169
Morderan,0.00015599601357664061,0.0005152149040976518,4,11,"luther, astelan, lion, caliban, jonson",0.5604404211044312
Alna Klaren,0.0,9.638060717586167e-05,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.7578426003456116
Veit Morena,0.0,0.00012371831193233693,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.6838699579238892
Sebastian Yarrick,0.0015614221156323193,0.0005752172537114044,8,6,"fulgrim, perturabo, dorn, m30, curze",0.45459362864494324
Jaro Berne,9.582096045181499e-08,0.00013738716431057458,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.7555818557739258
Aloceri,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5426807403564453
Holguin,0.0005657661875080915,0.00016941490749630713,4,6,"fulgrim, perturabo, dorn, m30, curze",0.5820571780204773
Ramiel (Disciples of Caliban),0.0,0.000194928223956147,4,11,"luther, astelan, lion, caliban, jonson",
Aloysian,0.0,5.7403167991312944e-05,5,9,"khan, huron, sabbat, telomane, sek",0.5050451159477234
Argus Van Auken,3.339437622288906e-06,0.0003823968983851888,5,15,"cain, cadian, armageddon, drinkers, yarrick",0.6947985291481018
Eldon Urquidex,0.000239347450060416,0.0005300586611152358,5,15,"cain, cadian, armageddon, drinkers, yarrick",0.6457573771476746
Gadreel,0.0,0.00015950271291313676,5,3,"rafen, arkio, baal, sanguinius, mephiston",
Alpha Primus (Space Marine),0.00018085485911388893,0.0009284253199286846,20,6,"fulgrim, perturabo, dorn, m30, curze",0.5485754609107971
Vitrian Messinius,0.0022548211095012984,0.0007541423251185395,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5340046286582947
Fabius Bile,0.011488107468297313,0.005777859883000465,1,6,"fulgrim, perturabo, dorn, m30, curze",0.5332939624786377
Alphaeus (Terminator Sergeant),6.64039255931078e-05,0.00016819762794817623,33,3,"rafen, arkio, baal, sanguinius, mephiston",0.5267218351364136
Augustus Flax,0.0006635601511288189,0.00027561597539546654,33,1,"necromunda, helmawr, kal, gerontius, haera",0.38210904598236084
Alpharius Omegon,0.005403741717096733,0.001058936766189708,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5819520950317383
Omegon,0.0007097439581509848,0.0006637225816313269,23,10,"style, khan, sarro, salamanders, kor",0.6058293581008911
Armillus Dynat,1.3982079367030852e-05,9.8340997293496e-05,20,6,"fulgrim, perturabo, dorn, m30, curze",0.610869288444519
Ingo Pech,2.0687371849697986e-05,0.00032058749454356067,17,5,"honfler, custodes, denial, magron, loyalists",0.6691884994506836
Mathias Herzog,2.225067764183151e-06,0.0002641525163703357,17,6,"fulgrim, perturabo, dorn, m30, curze",0.6546571850776672
Kel Silonius,2.711936078849781e-05,0.0002641525163703357,17,5,"honfler, custodes, denial, magron, loyalists",0.6347970366477966
Sheed Ranko,0.0,0.00012274516767031722,23,5,"honfler, custodes, denial, magron, loyalists",0.5132840275764465
Autilon Skorr,0.001071843608367354,0.00019086679631655345,0,6,"fulgrim, perturabo, dorn, m30, curze",0.4010365307331085
Cadmus Tyro,0.0006440358544043635,0.0004998486423360175,1,15,"cain, cadian, armageddon, drinkers, yarrick",0.4914851188659668
Kestros,0.00037418460719691195,0.00013495774495939924,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5954643487930298
Quetzel Carthach,0.0,0.00017118603272742413,23,9,"khan, huron, sabbat, telomane, sek",0.5138421058654785
Occam,0.0,0.00017118603272742413,23,9,"khan, huron, sabbat, telomane, sek",0.5418821573257446
Alric,3.4869496394027034e-06,9.352287716551427e-05,1,0,"heht, phoenix, yriel, craftworld, iyanden",0.43376150727272034
Mathias (Imperial Fists),0.0003521563862863878,0.0001852378565164069,1,5,"honfler, custodes, denial, magron, loyalists",0.5198825597763062
